,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
95,0,6689,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.2925272765494112,0.2368122286778674,0.3030426133366687,0.3446015961903779
96,1,6689,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.3494086052352706,0.2785300167714083,0.3852319762713495,0.3938755851382537
97,2,6689,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.2318578565570913,0.1806221135407892,0.2847195193858751,0.3644034163479269
98,3,6689,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.2803724103402352,0.2729322054772619,0.3149883025281978,0.3167788699728821
99,4,6689,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.2549535279640333,0.2127806187115713,0.2635704325969314,0.3413319298045907
100,0,6689,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2472353525172396,0.158884480486402,0.1377628475795678,0.2187527294162763
101,1,6689,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2037219260120427,0.1579284557142081,0.2362141296238403,0.3525823531585512
102,2,6689,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,5,0,0.1559826492019176,0.1363641339257703,0.2502668665994587,0.2906972706587398
103,3,6689,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.1981657381071372,0.1742892303041762,0.2934273054518998,0.358477410072031
104,4,6689,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0,0,0.2412880503681687,0.2052734871748295,0.2956619612797769,0.3375254921817921
105,0,6689,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,2,0,0.1795783627908895,0.1553364021879873,0.2229544335519976,0.2939220688740743
106,1,6689,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,2,0,0.2121547393113009,0.1407920104282492,0.1601390308769145,0.3204269772673649
107,2,6689,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,3,0,0.2209119282554773,0.1189771783852514,0.1820663771247368,0.32414020470254
108,3,6689,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.1693052178477053,0.107225405096787,0.1823131654106899,0.293624922733485
109,4,6689,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,2,0,0.184583745957297,0.1089724319268895,0.1862981638691587,0.3049899827967931
110,0,6689,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.1947185799408478,0.1746636085410981,0.2000144654942362,0.3122856885216576
111,1,6689,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,2,0,0.1844957147021287,0.1473011519293324,0.1767650136075409,0.2409950194593266
112,2,6689,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,4,0,0.2634332881044931,0.1511508152197994,0.1739790113082885,0.3375478778972067
113,3,6689,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.2003200393894696,0.1378676677469917,0.1772145601680848,0.2007147065514803
