,task_name,setting_rep,train_rep,cam_type,demo_count,max_eplen,epochs,mb_size,is_success,min_distance,final_distance,gripper_image_paths
133,Vision_Random,13,3,wrist,10,demo_max,2000,10,True,0.09282539353337231,0.0972062479862932,['outputs/run-grasp-with-agent/_May14_15-05/13']
134,Vision_Random,13,4,wrist,10,demo_max,2000,10,False,0.07961150215171182,0.09190313510051855,[]
135,Vision_Random,13,5,wrist,10,demo_max,2000,10,False,0.08503493357188012,0.11440941032104228,[]
136,Vision_Random,13,6,wrist,10,demo_max,2000,10,False,0.3204159699522355,0.35379859009420206,[]
137,Vision_Random,13,7,wrist,10,demo_max,2000,10,True,0.08256398988008347,0.08503736655915087,['outputs/run-grasp-with-agent/_May14_15-05/13']
138,Vision_Random,13,8,wrist,10,demo_max,2000,10,False,0.0998598723237477,0.11089288112611007,[]
139,Vision_Random,13,9,wrist,10,demo_max,2000,10,False,0.08060494297974895,0.08949599905264671,[]
140,Vision_Random,14,0,wrist,10,demo_max,2000,10,False,0.5900427261725677,0.5900427261725677,[]
141,Vision_Random,14,1,wrist,10,demo_max,2000,10,True,0.07991031936992973,0.08479633798141682,['outputs/run-grasp-with-agent/_May14_15-07/14']
142,Vision_Random,14,2,wrist,10,demo_max,2000,10,False,0.17993391131020373,0.17993391131020373,[]
143,Vision_Random,14,3,wrist,10,demo_max,2000,10,False,0.31264135296838896,0.33871413927928956,[]
144,Vision_Random,14,4,wrist,10,demo_max,2000,10,True,0.09349406089110547,0.09868609333497885,['outputs/run-grasp-with-agent/_May14_15-07/14']
145,Vision_Random,14,5,wrist,10,demo_max,2000,10,True,0.08825603385774877,0.08825603385774877,['outputs/run-grasp-with-agent/_May14_15-07/14']
146,Vision_Random,14,6,wrist,10,demo_max,2000,10,True,0.11119641761049881,0.11312414818069781,['outputs/run-grasp-with-agent/_May14_15-07/14']
147,Vision_Random,14,7,wrist,10,demo_max,2000,10,False,0.5455894985134803,0.5455894985134803,[]
148,Vision_Random,14,8,wrist,10,demo_max,2000,10,False,0.41012272993124355,0.41012272993124355,[]
149,Vision_Random,14,9,wrist,10,demo_max,2000,10,True,0.11996256150108607,0.11996256150108607,"['outputs/run-grasp-with-agent/_May14_15-07/14', 'outputs/run-grasp-with-agent/_May14_15-07/14']"
